PickListId,ItemSku,ItemQuantity
108,cdc_00,3
109,crc_90,4
110,cdc_00,2
111,cdc_00,5
112,crc_90,4
113,cdc_00,5
114,crc_90,4
115,cdc_00,5
116,crc_90,4
117,cdc_00,5
118,crc_90,5
119,crc_90,4
120,crc_90,4
121,crc_90,4
122,cdc_00,5
123,crc_90,4
124,crc_90,4
125,cdc_00,4
126,cdc_00,3
127,cdc_00,5
128,cdc_00,5
129,crc_90,4
130,cdc_00,4
131,cdc_00,4
132,cdc_00,4
133,crc_90,5
134,crc_90,4
135,cdc_00,4
136,crc_90,4
137,crc_90,5
138,crc_90,4
139,cdc_00,4
140,cdc_00,3
141,crc_90,5
142,crc_90,4
143,crc_90,4
144,crc_90,5
145,cdc_00,4
146,cdc_00,3
147,cdc_00,4
148,cdc_00,2
149,crc_90,4
150,crc_90,6
151,crc_90,4
152,cdc_00,4
153,cdc_00,5
154,cdc_00,4
155,crc_90,5
156,crc_90,4
157,cdc_00,4
158,crc_90,3
159,cdc_00,3
160,crc_90,3
161,crc_90,4
162,cdc_00,4
163,crc_90,3
164,cdc_00,6
165,crc_90,4
166,cdc_00,3
167,cdc_00,4
168,crc_90,5
169,cdc_00,2
170,crc_90,3
171,cdc_00,3
172,cdc_00,4
173,cdc_00,4
174,crc_90,3
175,cdc_00,1
176,cdc_00,3
177,crc_90,5
178,crc_90,3
179,crc_90,1
180,crc_90,3
181,crc_90,3
182,cdc_00,2
183,cdc_00,2
184,cdc_00,3
185,crc_90,4
186,crc_90,3
187,cdc_00,4
188,crc_90,4
189,cdc_00,2
190,crc_90,3
191,crc_90,2
192,crc_90,4
193,cdc_00,4
194,cdc_00,3
195,cdc_00,3
196,crc_90,3
197,cdc_00,2
198,crc_90,1
199,cdc_00,2
200,cdc_00,2
201,cdc_00,3
202,crc_90,1
203,crc_90,1
204,crc_90,4
205,cdc_00,1
206,crc_90,3
207,cdc_00,2
208,crc_90,2
209,cdc_00,3
210,crc_90,0
211,cdc_00,1
212,crc_90,0
213,cdc_00,0
214,crc_90,0
215,cdc_00,1
216,cdc_00,1
217,cdc_00,1
218,crc_90,1
219,crc_90,1
220,crc_90,0
221,crc_90,0
222,crc_90,1
223,crc_90,0
224,crc_90,1
225,cdc_00,1
226,cdc_00,1
227,cdc_00,1
228,cdc_00,0
229,cdc_00,0
230,crc_90,1
231,cdc_00,0
232,cdc_00,0
233,crc_90,0
234,crc_90,1
235,cdc_00,0
236,cdc_00,0
237,cdc_00,1
238,crc_90,0
239,crc_90,1
240,crc_90,0
241,crc_90,1
242,cdc_00,0
243,cdc_00,1
244,crc_90,1
245,crc_90,0
246,cdc_00,1
247,crc_90,1
248,cdc_00,1
249,cdc_00,1
250,crc_90,0
251,cdc_00,1
252,crc_90,1
253,crc_90,1
254,cdc_00,0
255,cdc_00,1
256,cdc_00,0
257,cdc_00,1
258,crc_90,1
259,crc_90,1
260,crc_90,1
261,cdc_00,0
262,cdc_00,1
263,cdc_00,0
264,crc_90,1
265,crc_90,1
266,crc_90,1
267,cdc_00,1
268,crc_90,1
269,cdc_00,0
270,crc_90,1
271,crc_90,1
272,crc_90,1
273,crc_90,1
274,cdc_00,1
275,crc_90,1
276,cdc_00,1
277,cdc_00,1
278,cdc_00,0
279,cdc_00,0
280,crc_90,0
281,crc_90,0
282,crc_90,1
283,cdc_00,1
284,cdc_00,1
285,cdc_00,0
286,cdc_00,0
287,cdc_00,0
288,crc_90,1
289,crc_90,0
290,crc_90,0
291,cdc_00,1
292,crc_90,1
293,crc_90,1
294,cdc_00,1
295,crc_90,0
296,crc_90,0
297,cdc_00,1
298,cdc_00,0
299,cdc_00,0
300,crc_90,4
301,cdc_00,2
302,cdc_00,4
303,crc_90,3
304,cdc_00,3
305,crc_90,5
306,cdc_00,3
307,crc_90,3
308,cdc_00,4
309,crc_90,3
310,crc_90,4
311,cdc_00,5
312,crc_90,4
313,cdc_00,4
314,crc_90,4
315,crc_90,3
316,crc_90,4
317,cdc_00,2
318,cdc_00,4
319,cdc_00,5
320,crc_90,4
321,crc_90,4
322,crc_90,6
323,crc_90,4
324,cdc_00,2
325,cdc_00,4
326,crc_90,4
327,cdc_00,4
328,cdc_00,6
329,cdc_00,4
330,crc_90,3
331,crc_90,4
332,crc_90,4
333,crc_90,4
334,cdc_00,5
335,cdc_00,5
336,cdc_00,4
337,cdc_00,4
338,crc_90,4
339,cdc_00,4
340,crc_90,4
341,crc_90,4
342,crc_90,4
343,crc_90,4
344,cdc_00,4
345,cdc_00,4
346,cdc_00,5
347,cdc_00,5
348,crc_90,2
349,cdc_00,4
350,crc_90,4
351,cdc_00,5
352,crc_90,3
353,crc_90,4
354,cdc_00,5
355,cdc_00,4
356,cdc_00,5
357,crc_90,4
358,crc_90,4
359,cdc_00,5
360,cdc_00,5
361,crc_90,4
362,crc_90,5
363,cdc_00,5
364,cdc_00,3
365,crc_90,4
366,cdc_00,4
367,crc_90,3
368,cdc_00,6
369,crc_90,3
370,crc_90,4
371,cdc_00,5
372,crc_90,3
373,crc_90,3
374,crc_90,4
375,crc_90,5
376,cdc_00,5
377,cdc_00,3
378,cdc_00,4
379,cdc_00,5
380,cdc_00,4
381,cdc_00,5
382,crc_90,4
383,crc_90,4
384,cdc_00,3
385,crc_90,3
386,crc_90,4
387,crc_90,5
388,cdc_00,5
389,cdc_00,5
390,crc_90,3
391,crc_90,4
392,crc_90,2
393,cdc_00,3
394,cdc_00,4
395,crc_90,4
396,cdc_00,3
397,cdc_00,5
398,cdc_00,4
399,crc_90,2
400,crc_90,4
401,cdc_00,2
402,crc_90,4
403,crc_90,3
404,crc_90,3
405,cdc_00,5
406,crc_90,2
407,cdc_00,2
408,cdc_00,3
409,cdc_00,3
410,crc_90,4
411,cdc_00,2
412,cdc_00,2
413,cdc_00,2
414,cdc_00,3
415,cdc_00,5
416,crc_90,3
417,crc_90,1
418,crc_90,4
419,crc_90,3
420,cdc_00,3
421,crc_90,1
422,crc_90,2
423,cdc_00,2
424,cdc_00,2
425,crc_90,4
426,crc_90,1
427,cdc_00,1
428,cdc_00,5
429,crc_90,4
430,crc_90,4
431,crc_90,1
432,cdc_00,1
433,cdc_00,1
434,cdc_00,5
435,cdc_00,1
436,crc_90,2
437,cdc_00,2
438,crc_90,3
439,crc_90,1
440,cdc_00,1
441,cdc_00,4
442,crc_90,3
443,cdc_00,1
444,crc_90,1
445,cdc_00,2
446,cdc_00,3
447,crc_90,1
448,crc_90,1
449,crc_90,3
450,cdc_00,1
451,crc_90,1
452,cdc_00,1
453,cdc_00,1
454,cdc_00,0
455,crc_90,0
456,crc_90,1
457,crc_90,1
458,cdc_00,0
459,crc_90,1
460,cdc_00,0
461,cdc_00,1
462,cdc_00,0
463,crc_90,1
464,crc_90,1
465,crc_90,1
466,crc_90,0
467,cdc_00,0
468,crc_90,1
469,cdc_00,1
470,crc_90,1
471,crc_90,0
472,crc_90,1
473,crc_90,1
474,crc_90,0
475,cdc_00,1
476,cdc_00,1
477,cdc_00,0
478,cdc_00,0
479,cdc_00,1
480,crc_90,1
481,crc_90,1
482,cdc_00,0
483,crc_90,0
484,crc_90,1
485,crc_90,0
486,cdc_00,0
487,cdc_00,0
488,cdc_00,1
489,cdc_00,0
490,crc_90,0
491,cdc_00,1
492,cdc_00,1
493,crc_90,0
494,crc_90,0
495,cdc_00,1
496,crc_90,1
497,cdc_00,0
498,crc_90,1
499,cdc_00,0
500,crc_90,0
501,crc_90,1
502,crc_90,0
503,cdc_00,1
504,crc_90,1
505,crc_90,0
506,cdc_00,1
507,cdc_00,1
508,cdc_00,1
509,cdc_00,0
510,crc_90,0
511,crc_90,1
512,cdc_00,1
513,cdc_00,1
514,cdc_00,0
515,cdc_00,1
516,crc_90,1
517,crc_90,0
518,cdc_00,1
519,crc_90,1
520,cdc_00,1
521,crc_90,0
522,cdc_00,0
523,cdc_00,1
524,crc_90,1
525,cdc_00,1
526,cdc_00,0
527,crc_90,0
528,crc_90,1
529,crc_90,0
530,cdc_00,0
531,cdc_00,0
532,crc_90,1
533,crc_90,1
534,cdc_00,1
535,crc_90,1
536,crc_90,0
537,cdc_00,0
538,cdc_00,0
539,crc_90,0
540,cdc_00,6
541,cdc_00,4
542,crc_90,2
543,cdc_00,2
544,crc_90,3
545,crc_90,5
546,cdc_00,3
547,crc_90,5
548,crc_90,4
549,cdc_00,4
550,crc_90,5
551,cdc_00,4
552,crc_90,5
553,cdc_00,3
554,crc_90,3
555,crc_90,4
556,crc_90,3
557,cdc_00,5
558,cdc_00,4
559,cdc_00,3
560,cdc_00,3
561,cdc_00,3
562,cdc_00,5
563,crc_90,3
564,cdc_00,4
565,cdc_00,4
566,crc_90,4
567,crc_90,5
568,crc_90,4
569,crc_90,5
570,crc_90,5
571,cdc_00,5
572,cdc_00,3
573,crc_90,3
574,cdc_00,4
575,crc_90,4
576,cdc_00,4
577,cdc_00,5
578,crc_90,4
579,crc_90,4
580,crc_90,4
581,crc_90,3
582,cdc_00,3
583,cdc_00,5
584,crc_90,5
585,crc_90,4
586,cdc_00,4
587,cdc_00,3
588,crc_90,4
589,cdc_00,5
590,crc_90,5
591,cdc_00,2
592,cdc_00,5
593,cdc_00,6
594,cdc_00,3
595,crc_90,4
596,cdc_00,4
597,crc_90,4
598,crc_90,3
599,crc_90,4
600,cdc_00,5
601,crc_90,5
602,cdc_00,4
603,cdc_00,6
604,crc_90,4
605,cdc_00,5
606,crc_90,4
607,crc_90,2
608,crc_90,4
609,cdc_00,2
610,crc_90,4
611,cdc_00,5
612,crc_90,4
613,cdc_00,4
614,cdc_00,2
615,crc_90,4
616,cdc_00,1
617,crc_90,2
618,crc_90,4
619,cdc_00,4
620,crc_90,4
621,crc_90,4
622,cdc_00,4
623,cdc_00,2
624,crc_90,0
625,crc_90,4
626,cdc_00,2
627,crc_90,4
628,cdc_00,4
629,cdc_00,2
630,cdc_00,1
631,crc_90,4
632,crc_90,4
633,crc_90,3
634,cdc_00,5
635,cdc_00,3
636,cdc_00,2
637,crc_90,1
638,crc_90,4
639,cdc_00,5
640,crc_90,1
641,crc_90,4
642,crc_90,3
643,cdc_00,1
644,crc_90,4
645,cdc_00,3
646,cdc_00,4
647,cdc_00,3
648,crc_90,3
649,cdc_00,1
650,crc_90,2
651,crc_90,4
652,cdc_00,3
653,cdc_00,4
654,cdc_00,2
655,cdc_00,3
656,crc_90,4
657,crc_90,3
658,cdc_00,4
659,crc_90,2
660,crc_90,4
661,crc_90,3
662,cdc_00,4
663,cdc_00,3
664,cdc_00,4
665,crc_90,1
666,crc_90,1
667,cdc_00,1
668,cdc_00,5
669,crc_90,3
670,cdc_00,2
671,crc_90,2
672,cdc_00,1
673,crc_90,4
674,cdc_00,3
675,crc_90,1
676,cdc_00,4
677,crc_90,4
678,crc_90,3
679,cdc_00,4
680,cdc_00,3
681,cdc_00,3
682,crc_90,2
683,crc_90,4
684,crc_90,2
685,cdc_00,1
686,crc_90,1
687,cdc_00,3
688,crc_90,2
689,cdc_00,4
690,cdc_00,0
691,cdc_00,0
692,cdc_00,1
693,crc_90,1
694,crc_90,0
695,cdc_00,0
696,crc_90,0
697,cdc_00,1
698,crc_90,1
699,crc_90,1
700,cdc_00,0
701,cdc_00,1
702,cdc_00,0
703,crc_90,1
704,cdc_00,0
705,cdc_00,1
706,crc_90,1
707,crc_90,1
708,crc_90,0
709,crc_90,0
710,crc_90,0
711,cdc_00,1
712,crc_90,1
713,cdc_00,0
714,cdc_00,1
715,cdc_00,1
716,crc_90,1
717,cdc_00,1
718,crc_90,0
719,crc_90,1
720,crc_90,1
721,crc_90,1
722,crc_90,1
723,crc_90,1
724,cdc_00,0
725,cdc_00,1
726,cdc_00,1
727,crc_90,1
728,cdc_00,0
729,cdc_00,1
730,cdc_00,1
731,cdc_00,0
732,cdc_00,1
733,crc_90,0
734,cdc_00,1
735,crc_90,1
736,crc_90,1
737,crc_90,1
738,cdc_00,0
739,crc_90,0
740,crc_90,0
741,cdc_00,0
742,cdc_00,0
743,cdc_00,1
744,crc_90,0
745,cdc_00,1
746,crc_90,1
747,crc_90,0
748,cdc_00,1
749,crc_90,0
750,cdc_00,1
751,cdc_00,1
752,crc_90,1
753,crc_90,1
754,crc_90,0
755,crc_90,0
756,cdc_00,1
757,cdc_00,0
758,cdc_00,1
759,crc_90,1
760,cdc_00,0
761,cdc_00,0
762,cdc_00,1
763,crc_90,1
764,crc_90,0
765,cdc_00,0
766,crc_90,1
767,crc_90,1
768,cdc_00,1
769,crc_90,1
770,cdc_00,1
771,cdc_00,1
772,crc_90,0
773,crc_90,0
774,cdc_00,0
775,crc_90,0
776,crc_90,1
777,cdc_00,1
778,cdc_00,1
779,crc_90,1
780,crc_90,2
781,cdc_00,3
782,cdc_00,4
783,crc_90,5
784,crc_90,3
785,cdc_00,1
786,cdc_00,2
787,crc_90,4
788,crc_90,2
789,cdc_00,4
790,crc_90,5
791,crc_90,4
792,cdc_00,5
793,crc_90,3
794,cdc_00,3
795,cdc_00,3
796,cdc_00,3
797,crc_90,4
798,cdc_00,4
799,crc_90,3
800,cdc_00,4
801,cdc_00,5
802,crc_90,5
803,cdc_00,3
804,cdc_00,2
805,crc_90,3
806,crc_90,4
807,crc_90,5
808,crc_90,5
809,cdc_00,3
810,crc_90,3
811,cdc_00,4
812,crc_90,4
813,cdc_00,4
814,crc_90,5
815,cdc_00,2
816,crc_90,5
817,cdc_00,4
818,cdc_00,4
819,crc_90,5
820,crc_90,6
821,cdc_00,3
822,crc_90,5
823,cdc_00,2
824,crc_90,5
825,cdc_00,5
826,cdc_00,4
827,crc_90,3
828,cdc_00,5
829,crc_90,4
830,crc_90,3
831,cdc_00,2
832,crc_90,4
833,crc_90,4
834,cdc_00,3
835,cdc_00,3
836,cdc_00,4
837,crc_90,6
838,crc_90,4
839,cdc_00,4
840,crc_90,2
841,crc_90,4
842,cdc_00,6
843,crc_90,5
844,cdc_00,4
845,crc_90,4
846,cdc_00,3
847,crc_90,4
848,cdc_00,4
849,cdc_00,1
850,cdc_00,4
851,cdc_00,3
852,crc_90,3
853,crc_90,3
854,crc_90,5
855,cdc_00,1
856,cdc_00,4
857,crc_90,4
858,cdc_00,3
859,crc_90,4
860,crc_90,5
861,cdc_00,6
862,crc_90,3
863,cdc_00,4
864,crc_90,4
865,crc_90,3
866,crc_90,4
867,cdc_00,4
868,cdc_00,3
869,cdc_00,1
870,crc_90,5
871,crc_90,4
872,cdc_00,3
873,cdc_00,0
874,crc_90,0
875,cdc_00,3
876,crc_90,3
877,cdc_00,5
878,cdc_00,6
879,crc_90,3
880,cdc_00,4
881,crc_90,3
882,cdc_00,3
883,crc_90,5
884,crc_90,3
885,cdc_00,1
886,cdc_00,4
887,cdc_00,1
888,crc_90,1
889,crc_90,4
890,cdc_00,2
891,cdc_00,1
892,crc_90,4
893,crc_90,5
894,crc_90,3
895,cdc_00,2
896,cdc_00,6
897,crc_90,1
898,crc_90,3
899,cdc_00,4
900,crc_90,3
901,crc_90,4
902,cdc_00,5
903,crc_90,4
904,crc_90,3
905,cdc_00,4
906,cdc_00,3
907,cdc_00,3
908,crc_90,2
909,cdc_00,4
910,cdc_00,4
911,cdc_00,3
912,cdc_00,1
913,crc_90,3
914,crc_90,2
915,cdc_00,4
916,crc_90,4
917,crc_90,2
918,crc_90,4
919,cdc_00,4
920,cdc_00,3
921,crc_90,4
922,crc_90,4
923,cdc_00,6
924,crc_90,6
925,crc_90,3
926,cdc_00,4
927,crc_90,2
928,cdc_00,1
929,cdc_00,3
930,crc_90,0
931,crc_90,1
932,crc_90,1
933,cdc_00,1
934,cdc_00,1
935,cdc_00,0
936,crc_90,1
937,cdc_00,0
938,crc_90,1
939,cdc_00,1
940,cdc_00,0
941,crc_90,0
942,crc_90,1
943,cdc_00,1
944,crc_90,0
945,cdc_00,0
946,cdc_00,1
947,crc_90,0
948,cdc_00,1
949,crc_90,1
950,cdc_00,1
951,cdc_00,0
952,crc_90,1
953,crc_90,0
954,cdc_00,0
955,cdc_00,1
956,crc_90,0
957,crc_90,0
958,cdc_00,1
959,crc_90,1
960,crc_90,1
961,cdc_00,0
962,cdc_00,1
963,crc_90,0
964,crc_90,1
965,crc_90,0
966,cdc_00,1
967,cdc_00,0
968,cdc_00,0
969,crc_90,1
970,cdc_00,1
971,cdc_00,1
972,crc_90,0
973,crc_90,0
974,cdc_00,0
975,cdc_00,0
976,cdc_00,1
977,crc_90,1
978,crc_90,0
979,crc_90,0
980,cdc_00,0
981,crc_90,0
982,cdc_00,1
983,crc_90,1
984,cdc_00,0
985,crc_90,1
986,crc_90,1
987,cdc_00,1
988,cdc_00,0
989,crc_90,0
990,cdc_00,0
991,cdc_00,0
992,crc_90,1
993,cdc_00,1
994,cdc_00,1
995,crc_90,1
996,crc_90,0
997,crc_90,1
998,cdc_00,1
999,crc_90,1
1000,crc_90,0
1001,cdc_00,1
1002,cdc_00,1
1003,crc_90,1
1004,crc_90,1
1005,cdc_00,1
1006,crc_90,1
1007,crc_90,1
1008,cdc_00,1
1009,cdc_00,1
1010,cdc_00,1
1011,cdc_00,1
1012,cdc_00,1
1013,cdc_00,0
1014,crc_90,1
1015,crc_90,0
1016,crc_90,1
1017,cdc_00,1
1018,crc_90,1
1019,crc_90,0
1020,crc_90,3
1021,cdc_00,1
1022,cdc_00,5
1023,crc_90,3
1024,crc_90,2
1025,cdc_00,2
1026,cdc_00,3
1027,crc_90,3
1028,cdc_00,4
1029,crc_90,5
1030,crc_90,2
1031,cdc_00,2
1032,cdc_00,3
1033,crc_90,4
1034,cdc_00,2
1035,crc_90,3
1036,crc_90,3
1037,cdc_00,1
1038,cdc_00,3
1039,crc_90,5
1040,cdc_00,1
1041,cdc_00,1
1042,crc_90,3
1043,crc_90,4
1044,crc_90,4
1045,crc_90,3
1046,cdc_00,4
1047,cdc_00,3
1048,crc_90,3
1049,cdc_00,2
1050,crc_90,4
1051,crc_90,4
1052,cdc_00,2
1053,cdc_00,2
1054,crc_90,4
1055,cdc_00,4
1056,cdc_00,3
1057,cdc_00,1
1058,crc_90,4
1059,crc_90,6
1060,crc_90,5
1061,crc_90,4
1062,cdc_00,2
1063,crc_90,5
1064,cdc_00,2
1065,crc_90,4
1066,cdc_00,3
1067,cdc_00,2
1068,cdc_00,3
1069,crc_90,4
1070,cdc_00,4
1071,cdc_00,3
1072,crc_90,4
1073,crc_90,4
1074,crc_90,4
1075,cdc_00,2
1076,crc_90,5
1077,crc_90,4
1078,cdc_00,1
1079,cdc_00,4
1080,crc_90,3
1081,cdc_00,5
1082,cdc_00,1
1083,crc_90,5
1084,cdc_00,2
1085,crc_90,4
1086,crc_90,5
1087,cdc_00,1
1088,crc_90,4
1089,cdc_00,3
1090,crc_90,4
1091,crc_90,4
1092,cdc_00,3
1093,cdc_00,1
1094,crc_90,4
1095,cdc_00,4
1096,crc_90,2
1097,cdc_00,2
1098,cdc_00,4
1099,crc_90,3
1100,crc_90,3
1101,crc_90,3
1102,crc_90,3
1103,cdc_00,0
1104,cdc_00,4
1105,cdc_00,3
1106,cdc_00,3
1107,cdc_00,1
1108,crc_90,4
1109,crc_90,5
1110,cdc_00,4
1111,crc_90,3
1112,crc_90,3
1113,cdc_00,1
1114,cdc_00,2
1115,crc_90,5
1116,cdc_00,3
1117,crc_90,4
1118,crc_90,2
1119,cdc_00,4
1120,crc_90,4
1121,crc_90,5
1122,crc_90,4
1123,cdc_00,5
1124,cdc_00,3
1125,cdc_00,1
1126,cdc_00,2
1127,crc_90,3
1128,cdc_00,3
1129,crc_90,3
1130,crc_90,3
1131,cdc_00,2
1132,cdc_00,5
1133,cdc_00,4
1134,crc_90,2
1135,crc_90,2
1136,crc_90,3
1137,cdc_00,1
1138,cdc_00,1
1139,crc_90,5
1140,crc_90,2
1141,crc_90,2
1142,crc_90,3
1143,cdc_00,2
1144,crc_90,1
1145,cdc_00,4
1146,cdc_00,3
1147,cdc_00,3
1148,crc_90,4
1149,cdc_00,5
1150,crc_90,4
1151,cdc_00,1
1152,crc_90,2
1153,cdc_00,4
1154,cdc_00,3
1155,crc_90,2
1156,cdc_00,3
1157,crc_90,2
1158,crc_90,1
1159,cdc_00,4
1160,crc_90,3
1161,cdc_00,5
1162,cdc_00,4
1163,crc_90,2
1164,cdc_00,4
1165,crc_90,1
1166,cdc_00,5
1167,cdc_00,2
1168,crc_90,2
1169,crc_90,1
1170,crc_90,1
1171,crc_90,0
1172,crc_90,1
1173,cdc_00,0
1174,crc_90,0
1175,cdc_00,1
1176,cdc_00,1
1177,crc_90,1
1178,cdc_00,0
1179,cdc_00,1
1180,cdc_00,1
1181,cdc_00,0
1182,cdc_00,0
1183,cdc_00,1
1184,crc_90,0
1185,crc_90,1
1186,crc_90,1
1187,crc_90,1
1188,crc_90,0
1189,cdc_00,1
1190,crc_90,1
1191,crc_90,0
1192,crc_90,0
1193,crc_90,1
1194,cdc_00,0
1195,cdc_00,1
1196,cdc_00,1
1197,crc_90,0
1198,cdc_00,1
1199,cdc_00,1
1200,crc_90,1
1201,cdc_00,1
1202,cdc_00,1
1203,crc_90,0
1204,cdc_00,0
1205,cdc_00,0
1206,cdc_00,0
1207,crc_90,1
1208,crc_90,1
1209,crc_90,0
1210,cdc_00,1
1211,crc_90,0
1212,cdc_00,0
1213,crc_90,0
1214,cdc_00,1
1215,cdc_00,1
1216,cdc_00,1
1217,crc_90,1
1218,crc_90,1
1219,crc_90,1
1220,crc_90,1
1221,cdc_00,1
1222,cdc_00,1
1223,crc_90,0
1224,crc_90,1
1225,cdc_00,1
1226,crc_90,0
1227,cdc_00,0
1228,cdc_00,0
1229,crc_90,1
1230,crc_90,1
1231,cdc_00,0
1232,cdc_00,0
1233,cdc_00,0
1234,crc_90,1
1235,cdc_00,1
1236,crc_90,1
1237,crc_90,1
1238,crc_90,0
1239,cdc_00,0
1240,cdc_00,1
1241,crc_90,1
1242,crc_90,1
1243,crc_90,1
1244,crc_90,1
1245,cdc_00,0
1246,crc_90,0
1247,cdc_00,1
1248,cdc_00,0
1249,cdc_00,1
1250,crc_90,0
1251,crc_90,1
1252,cdc_00,1
1253,crc_90,0
1254,cdc_00,1
1255,cdc_00,0
1256,crc_90,1
1257,cdc_00,1
1258,crc_90,0
1259,cdc_00,1
1260,crc_90,4
1261,crc_90,5
1262,cdc_00,1
1263,cdc_00,3
1264,crc_90,5
1265,cdc_00,3
1266,crc_90,2
1267,cdc_00,4
1268,crc_90,5
1269,cdc_00,5
1270,cdc_00,4
1271,crc_90,5
1272,cdc_00,4
1273,cdc_00,4
1274,cdc_00,2
1275,crc_90,5
1276,crc_90,5
1277,crc_90,6
1278,cdc_00,3
1279,crc_90,3
1280,cdc_00,2
1281,crc_90,4
1282,cdc_00,4
1283,cdc_00,4
1284,crc_90,5
1285,cdc_00,2
1286,crc_90,4
1287,crc_90,4
1288,crc_90,5
1289,cdc_00,4
1290,crc_90,4
1291,cdc_00,5
1292,cdc_00,2
1293,cdc_00,4
1294,crc_90,5
1295,crc_90,4
1296,cdc_00,3
1297,crc_90,5
1298,cdc_00,3
1299,crc_90,4
1300,cdc_00,5
1301,crc_90,3
1302,cdc_00,4
1303,crc_90,5
1304,cdc_00,4
1305,crc_90,4
1306,cdc_00,2
1307,cdc_00,4
1308,crc_90,5
1309,crc_90,5
1310,crc_90,5
1311,cdc_00,3
1312,cdc_00,2
1313,cdc_00,5
1314,crc_90,3
1315,crc_90,5
1316,cdc_00,1
1317,crc_90,5
1318,crc_90,4
1319,cdc_00,5
1320,crc_90,5
1321,cdc_00,4
1322,crc_90,6
1323,cdc_00,1
1324,cdc_00,3
1325,cdc_00,7
1326,crc_90,4
1327,cdc_00,1
1328,crc_90,5
1329,crc_90,2
1330,cdc_00,3
1331,cdc_00,3
1332,crc_90,1
1333,cdc_00,2
1334,cdc_00,5
1335,crc_90,5
1336,cdc_00,3
1337,crc_90,4
1338,crc_90,3
1339,crc_90,5
1340,crc_90,1
1341,crc_90,3
1342,cdc_00,2
1343,cdc_00,4
1344,cdc_00,3
1345,crc_90,5
1346,crc_90,2
1347,cdc_00,4
1348,crc_90,5
1349,cdc_00,0
1350,cdc_00,4
1351,cdc_00,1
1352,crc_90,5
1353,crc_90,1
1354,crc_90,3
1355,cdc_00,3
1356,crc_90,2
1357,cdc_00,2
1358,cdc_00,5
1359,crc_90,5
1360,cdc_00,2
1361,cdc_00,4
1362,cdc_00,1
1363,crc_90,3
1364,crc_90,1
1365,cdc_00,4
1366,crc_90,3
1367,crc_90,4
1368,cdc_00,3
1369,crc_90,3
1370,cdc_00,1
1371,crc_90,1
1372,crc_90,4
1373,cdc_00,4
1374,cdc_00,5
1375,cdc_00,4
1376,crc_90,2
1377,crc_90,2
1378,cdc_00,1
1379,crc_90,3
1380,crc_90,2
1381,cdc_00,1
1382,crc_90,3
1383,crc_90,4
1384,crc_90,3
1385,crc_90,3
1386,cdc_00,3
1387,cdc_00,1
1388,cdc_00,2
1389,cdc_00,0
1390,crc_90,3
1391,crc_90,2
1392,cdc_00,1
1393,crc_90,3
1394,cdc_00,3
1395,crc_90,1
1396,crc_90,3
1397,cdc_00,3
1398,cdc_00,2
1399,cdc_00,1
1400,cdc_00,1
1401,crc_90,1
1402,crc_90,2
1403,crc_90,3
1404,cdc_00,3
1405,cdc_00,6
1406,cdc_00,3
1407,cdc_00,2
1408,crc_90,1
1409,crc_90,2
1410,crc_90,1
1411,crc_90,0
1412,cdc_00,1
1413,crc_90,0
1414,crc_90,0
1415,cdc_00,1
1416,cdc_00,1
1417,cdc_00,1
1418,crc_90,0
1419,cdc_00,1
1420,crc_90,0
1421,crc_90,1
1422,cdc_00,1
1423,crc_90,1
1424,cdc_00,0
